Nr,TID,PID,x [pixel],y [pixel],t [sec],I [val],Len [pixel],D2S [pixel],D2R [pixel],D2P [pixel],v [pixel/sec],α [deg],Δα [deg]
1,1,1,266.5,113,0,148.6,0,0,NA,NA,NA,NA,NA
2,1,2,266.5,112.5,0,148.6,0.5,0.5,NA,0.5,NA,-90,NA
3,1,3,266.5,112.5,0,145.6,0.5,0.5,NA,0,NA,0,90
4,1,4,266,112.5,0,150.6,1,0.707,NA,0.5,NA,180,180
5,1,5,266,112.5,0,159.6,1,0.707,NA,0,NA,0,-180
6,1,6,266,112.5,0,144.6,1,0.707,NA,0,NA,0,0
7,1,7,266,112.5,0,129.6,1,0.707,NA,0,NA,0,0
8,1,8,266,112.5,0,123.6,1,0.707,NA,0,NA,0,0
9,1,9,266.5,112.5,0,112.6,1.5,0.5,NA,0.5,NA,0,0
10,1,10,266.5,112.5,0,113.6,1.5,0.5,NA,0,NA,0,0
11,1,11,266.5,112.5,0,123.6,1.5,0.5,NA,0,NA,0,0
12,1,12,266.5,112.5,0,130.6,1.5,0.5,NA,0,NA,0,0
13,1,13,266.5,112.5,0,132.6,1.5,0.5,NA,0,NA,0,0
14,1,14,266.5,112,0,145.1,2,1,NA,0.5,NA,-90,-90
15,1,15,268,111.5,0,147.2,3.581,2.121,NA,1.581,NA,-18.435,71.565
16,1,16,270,111.5,0,131.6,5.581,3.808,NA,2,NA,0,18.435
17,1,17,270,111.5,0,142.2,5.581,3.808,NA,0,NA,0,0
18,1,18,270.5,111,0,151.9,6.288,4.472,NA,0.707,NA,-45,-45
19,1,19,271.5,111,0,117.1,7.288,5.385,NA,1,NA,0,45
20,1,20,272.5,111,0,70.2,8.288,6.325,NA,1,NA,0,0
21,1,21,273,111.5,0,92.6,8.995,6.671,NA,0.707,NA,45,45
22,1,22,273.5,111.5,0,62.9,9.495,7.159,NA,0.5,NA,0,-45
23,1,23,273.5,111.5,0,75.2,9.495,7.159,NA,0,NA,0,0
24,1,24,273.5,111.5,0,98.1,9.495,7.159,NA,0,NA,0,0
25,1,25,273.5,111.5,0,118.1,9.495,7.159,NA,0,NA,0,0
26,1,26,273.5,111.5,0,130.1,9.495,7.159,NA,0,NA,0,0
27,1,27,273.5,112,0,133.6,9.995,7.071,NA,0.5,NA,90,90
28,1,28,273.5,112,0,136.9,9.995,7.071,NA,0,NA,0,-90
29,1,29,274,112.5,0,142.2,10.702,7.517,NA,0.707,NA,45,45
30,1,30,274,112.5,0,142.2,10.702,7.517,NA,0,NA,0,-45
31,1,31,274,112.5,0,141.7,10.702,7.517,NA,0,NA,0,0
32,1,32,274.5,113.5,0,139.9,11.82,8.016,NA,1.118,NA,63.435,63.435
33,1,33,273.5,113.5,0,147.2,12.82,7.018,NA,1,NA,180,116.565
34,1,34,273.5,113.5,0,144.2,12.82,7.018,NA,0,NA,0,-180
35,1,35,273.5,113.5,0,143.9,12.82,7.018,NA,0,NA,0,0
36,1,36,273.5,113.5,0,131.8,12.82,7.018,NA,0,NA,0,0
37,1,37,273.5,113.5,0,130.2,12.82,7.018,NA,0,NA,0,0
38,1,38,273.5,113.5,0,125.2,12.82,7.018,NA,0,NA,0,0
39,1,39,273.5,114.5,0,142.1,13.82,7.159,NA,1,NA,90,90
40,1,40,273.5,114.5,0,135.1,13.82,7.159,NA,0,NA,0,-90
41,1,41,273.5,114.5,0,126.1,13.82,7.159,NA,0,NA,0,0
42,1,42,273.5,114.5,0,129.1,13.82,7.159,NA,0,NA,0,0
43,1,43,273.5,114.5,0,133.8,13.82,7.159,NA,0,NA,0,0
44,1,44,273.5,114.5,0,128.9,13.82,7.159,NA,0,NA,0,0
45,1,45,273.5,114.5,0,135.9,13.82,7.159,NA,0,NA,0,0
46,1,46,273.5,114.5,0,139.9,13.82,7.159,NA,0,NA,0,0
47,1,47,273.5,114.5,0,143.9,13.82,7.159,NA,0,NA,0,0
48,1,48,273.5,114,0,136.2,14.32,7.071,NA,0.5,NA,-90,-90
49,1,49,273.5,114,0,136.2,14.32,7.071,NA,0,NA,0,90
50,1,50,273.5,114,0,140.2,14.32,7.071,NA,0,NA,0,0
51,1,51,273.5,114,0,140.2,14.32,7.071,NA,0,NA,0,0
52,1,52,273.5,114,0,141.1,14.32,7.071,NA,0,NA,0,0
53,1,53,273.5,114,0,142.2,14.32,7.071,NA,0,NA,0,0
54,1,54,273.5,114,0,132.2,14.32,7.071,NA,0,NA,0,0
55,1,55,273.5,114,0,130.2,14.32,7.071,NA,0,NA,0,0
56,1,56,273.5,114,0,128.2,14.32,7.071,NA,0,NA,0,0
57,1,57,273.5,114,0,117.2,14.32,7.071,NA,0,NA,0,0
58,1,58,273.5,113.5,0,117.2,14.82,7.018,NA,0.5,NA,-90,-90
59,1,59,274.5,113,0,138,15.939,8,NA,1.118,NA,-26.565,63.435
60,1,60,274.5,113,0,150.7,15.939,8,NA,0,NA,0,26.565
61,1,61,274.5,113,0,141.1,15.939,8,NA,0,NA,0,0
62,1,62,274.5,113,0,141.1,15.939,8,NA,0,NA,0,0
63,1,63,274.5,113,0,144.1,15.939,8,NA,0,NA,0,0
64,1,64,274.5,113,0,144.1,15.939,8,NA,0,NA,0,0
65,1,65,274.5,113,0,134,15.939,8,NA,0,NA,0,0
66,1,66,274.5,112.5,0,138.8,16.439,8.016,NA,0.5,NA,-90,-90
67,1,67,274.5,112.5,0,122,16.439,8.016,NA,0,NA,0,90
68,1,68,275,112.5,0,121.8,16.939,8.515,NA,0.5,NA,0,0
69,1,69,276.5,112.5,0,104.9,18.439,10.012,NA,1.5,NA,0,0
70,1,70,276.5,112.5,0,104.9,18.439,10.012,NA,0,NA,0,0
71,1,71,276.5,112.5,0,108.2,18.439,10.012,NA,0,NA,0,0
72,1,72,276.5,112.5,0,111.2,18.439,10.012,NA,0,NA,0,0
73,1,73,276.5,112.5,0,117,18.439,10.012,NA,0,NA,0,0
74,1,74,276.5,112.5,0,117,18.439,10.012,NA,0,NA,0,0
75,1,75,276.5,112.5,0,119.8,18.439,10.012,NA,0,NA,0,0
76,1,76,276.5,112.5,0,117.8,18.439,10.012,NA,0,NA,0,0
77,1,77,276.5,112.5,0,110.8,18.439,10.012,NA,0,NA,0,0
78,1,78,276.5,112.5,0,111.2,18.439,10.012,NA,0,NA,0,0
79,1,79,276.5,112.5,0,111.2,18.439,10.012,NA,0,NA,0,0
80,1,80,276.5,112.5,0,110.2,18.439,10.012,NA,0,NA,0,0
81,1,81,276.5,112.5,0,106,18.439,10.012,NA,0,NA,0,0
82,1,82,276.5,112.5,0,105.2,18.439,10.012,NA,0,NA,0,0
83,1,83,276.5,112.5,0,94.2,18.439,10.012,NA,0,NA,0,0
84,1,84,276.5,113.5,0,119.2,19.439,10.012,NA,1,NA,90,90
85,1,85,276,114.5,0,150.8,20.557,9.618,NA,1.118,NA,116.565,26.565
86,1,86,276,114.5,0,150.8,20.557,9.618,NA,0,NA,0,-116.565
87,1,87,276,114.5,0,145.8,20.557,9.618,NA,0,NA,0,0
88,1,88,276,114.5,0,132.8,20.557,9.618,NA,0,NA,0,0
89,1,89,276,115,0,124.8,21.057,9.708,NA,0.5,NA,90,90
90,1,90,276,115,0,116.8,21.057,9.708,NA,0,NA,0,-90
91,1,91,276.5,116,0,148.1,22.175,10.44,NA,1.118,NA,63.435,63.435
92,1,92,276.5,116,0,129.1,22.175,10.44,NA,0,NA,0,-63.435
93,1,93,277,117,0,123.8,23.293,11.236,NA,1.118,NA,63.435,63.435
94,1,94,277,117,0,98.8,23.293,11.236,NA,0,NA,0,-63.435
95,1,95,278.5,118,0,114.8,25.095,13,NA,1.803,NA,33.69,33.69
96,1,96,279.5,118.5,0,135.8,26.213,14.116,NA,1.118,NA,26.565,-7.125
97,1,97,281,119.5,0,149.2,28.016,15.89,NA,1.803,NA,33.69,7.125
98,1,98,282.5,120,0,153.2,29.597,17.464,NA,1.581,NA,18.435,-15.255
99,1,99,283,120.5,0,125.2,30.304,18.125,NA,0.707,NA,45,26.565
100,1,100,283,121,0,84.2,30.804,18.337,NA,0.5,NA,90,45
101,1,101,284.5,122,0,113.2,32.607,20.125,NA,1.803,NA,33.69,-56.31
102,1,102,286.5,123,0,117.6,34.843,22.361,NA,2.236,NA,26.565,-7.125
103,1,103,289,124,0,142.1,37.536,25.045,NA,2.693,NA,21.801,-4.764
104,1,104,290,125.5,0,147.8,39.339,26.618,NA,1.803,NA,56.31,34.509
105,1,105,290.5,126,0,118.1,40.046,27.295,NA,0.707,NA,45,-11.31
106,1,106,292.5,127,0,138.1,42.282,29.53,NA,2.236,NA,26.565,-18.435
107,1,107,295,128,0,139.6,44.974,32.206,NA,2.693,NA,21.801,-4.764
108,1,108,295.5,129,0,129.8,46.092,33.121,NA,1.118,NA,63.435,41.634
109,1,109,296,129,0,92.5,46.592,33.56,NA,0.5,NA,0,-63.435
110,1,110,297.5,130,0,118.8,48.395,35.355,NA,1.803,NA,33.69,33.69
111,1,111,298,130,0,96.8,48.895,35.795,NA,0.5,NA,0,-33.69
112,1,112,299.5,131,0,126.8,50.698,37.59,NA,1.803,NA,33.69,33.69
113,1,113,299.5,131.5,0,145.1,51.198,37.832,NA,0.5,NA,90,56.31
114,1,114,299.5,131.5,0,143.1,51.198,37.832,NA,0,NA,0,-90
115,1,115,301.5,132.5,0,145.8,53.434,40.066,NA,2.236,NA,26.565,26.565
116,1,116,301,132.5,0,147.8,53.934,39.63,NA,0.5,NA,180,153.435
117,1,117,301,132.5,0,147.8,53.934,39.63,NA,0,NA,0,-180
118,1,118,299.5,132,0,124.8,55.515,38.079,NA,1.581,NA,-161.565,-161.565
119,1,119,299,131.5,0,126.8,56.222,37.397,NA,0.707,NA,-135,26.565
120,1,120,298.5,130.5,0,110.8,57.34,36.473,NA,1.118,NA,-116.565,18.435
121,1,121,297.5,129.5,0,95.8,58.755,35.118,NA,1.414,NA,-135,-18.435
122,1,122,297,129.5,0,118.8,59.255,34.677,NA,0.5,NA,180,-45
123,1,123,297,129,0,73.8,59.755,34.442,NA,0.5,NA,-90,90
124,1,124,297,129,0,73.8,59.755,34.442,NA,0,NA,0,90
125,1,125,297,128.5,0,101.8,60.255,34.213,NA,0.5,NA,-90,-90
126,1,126,296.5,128,0,130.8,60.962,33.541,NA,0.707,NA,-135,-45
127,1,127,296,128,0,116.8,61.462,33.095,NA,0.5,NA,180,-45
128,1,128,294,128.5,0,59.8,63.523,31.567,NA,2.062,NA,165.964,-14.036
129,1,129,293.5,130.5,0,130.1,65.585,32.175,NA,2.062,NA,104.036,-61.928
130,1,130,293.5,132,0,125.1,67.085,33.015,NA,1.5,NA,90,-14.036
131,1,131,293.5,133,0,117.8,68.085,33.601,NA,1,NA,90,0
132,1,132,293.5,134.5,0,147.8,69.585,34.514,NA,1.5,NA,90,0
133,1,133,293.5,134.5,0,152.8,69.585,34.514,NA,0,NA,0,-90
134,1,134,293,135,0,110.8,70.292,34.442,NA,0.707,NA,135,135
135,1,135,293,136.5,0,155.8,71.792,35.419,NA,1.5,NA,90,-45
136,1,136,293,136,0,133.8,72.292,35.089,NA,0.5,NA,-90,-180
137,1,137,293.5,134.5,0,116.8,73.873,34.514,NA,1.581,NA,-71.565,18.435
138,1,138,294,133.5,0,104.8,74.991,34.3,NA,1.118,NA,-63.435,8.13
139,1,139,294,133,0,81.8,75.491,34.004,NA,0.5,NA,-90,-26.565
140,1,140,294,133,0,73.8,75.491,34.004,NA,0,NA,0,90
141,1,141,294,132,0,53.8,76.491,33.425,NA,1,NA,-90,-90
142,1,142,294,132,0,48.8,76.491,33.425,NA,0,NA,0,90
143,1,143,294,133,0,83.8,77.491,34.004,NA,1,NA,90,90
144,1,144,294,133.5,0,111.8,77.991,34.3,NA,0.5,NA,90,0
145,1,145,294,133.5,0,67.1,77.991,34.3,NA,0,NA,0,-90
146,1,146,294.5,135.5,0,99.8,80.053,35.92,NA,2.062,NA,75.964,75.964
147,1,147,295.5,138,0,102.8,82.745,38.288,NA,2.693,NA,68.199,-7.765
148,1,148,295.5,140,0,114.8,84.745,39.623,NA,2,NA,90,21.801
149,1,149,295.5,143,0,146.8,87.745,41.725,NA,3,NA,90,0
150,1,150,296.5,142.5,0,144.8,88.863,42.074,NA,1.118,NA,-26.565,-116.565
151,1,151,296,142.5,0,135.1,89.363,41.719,NA,0.5,NA,180,-153.435
152,1,152,295.5,142.5,0,155.1,89.863,41.367,NA,0.5,NA,180,0
153,1,153,294,142,0,122.2,91.444,39.966,NA,1.581,NA,-161.565,18.435
154,1,154,294,142,0,147.2,91.444,39.966,NA,0,NA,0,161.565
155,1,155,293.5,140.5,0,155.8,93.026,38.539,NA,1.581,NA,-108.435,-108.435
156,1,156,293.5,139,0,155.8,94.526,37.483,NA,1.5,NA,-90,18.435
157,1,157,293.5,138.5,0,132.8,95.026,37.138,NA,0.5,NA,-90,0
158,1,158,292.5,137.5,0,144.8,96.44,35.725,NA,1.414,NA,-135,-45
159,1,159,290.5,138.5,0,149.2,98.676,35.018,NA,2.236,NA,153.435,-71.565
160,1,160,289,141,0,130.8,101.591,35.92,NA,2.915,NA,120.964,-32.471
161,1,161,288.5,143,0,154.9,103.653,37.202,NA,2.062,NA,104.036,-16.928
162,1,162,288,145.5,0,134.5,106.202,38.968,NA,2.55,NA,101.31,-2.726
163,1,163,288,147,0,129.8,107.702,40.227,NA,1.5,NA,90,-11.31
164,1,164,287.5,149,0,129.9,109.764,41.677,NA,2.062,NA,104.036,14.036
165,1,165,287,151,0,150.1,111.825,43.177,NA,2.062,NA,104.036,0
166,1,166,288,153,0,110.9,114.061,45.412,NA,2.236,NA,63.435,-40.601
167,1,167,287.5,153,0,134.9,114.561,45.177,NA,0.5,NA,180,116.565
168,1,168,287.5,152,0,143.9,115.561,44.294,NA,1,NA,-90,90
169,1,169,288,151,0,81.9,116.68,43.661,NA,1.118,NA,-63.435,26.565
170,1,170,290,150.5,0,134.8,118.741,44.255,NA,2.062,NA,-14.036,49.399
171,1,171,290,150,0,92.8,119.241,43.832,NA,0.5,NA,-90,-75.964
172,1,172,290,147.5,0,94.8,121.741,41.743,NA,2.5,NA,-90,0
173,1,173,291,148,0,77.6,122.859,42.723,NA,1.118,NA,26.565,116.565
174,1,174,292,148.5,0,90.6,123.977,43.709,NA,1.118,NA,26.565,0
175,1,175,292,149,0,81.6,124.477,44.116,NA,0.5,NA,90,63.435
176,1,176,292.5,150.5,0,76.8,126.058,45.632,NA,1.581,NA,71.565,-18.435
177,1,177,292.5,153,0,79.1,128.558,47.707,NA,2.5,NA,90,18.435
178,1,178,292.5,156.5,0,121.8,132.058,50.678,NA,3.5,NA,90,0
179,1,179,292,160.5,0,150.1,136.089,53.912,NA,4.031,NA,97.125,7.125
180,1,180,292,164.5,0,106.8,140.089,57.467,NA,4,NA,90,-7.125
181,1,181,292,164,0,123.1,140.589,57.02,NA,0.5,NA,-90,-180
182,1,182,292,166,0,159.9,142.589,58.815,NA,2,NA,90,180
183,1,183,292,167.5,0,158.9,144.089,60.171,NA,1.5,NA,90,0
184,1,184,291,165.5,0,113.9,146.325,57.935,NA,2.236,NA,-116.565,153.435
185,1,185,290,165,0,81.9,147.444,57.064,NA,1.118,NA,-153.435,-36.87
186,1,186,288.5,165.5,0,106.1,149.025,56.923,NA,1.581,NA,161.565,-45
187,1,187,288,164,0,77.1,150.606,55.347,NA,1.581,NA,-108.435,90
188,1,188,287,163,0,89.1,152.02,54.039,NA,1.414,NA,-135,-26.565
189,1,189,285.5,164,0,82.1,153.823,54.424,NA,1.803,NA,146.31,-78.69
190,1,190,283.5,164,0,83.1,155.823,53.759,NA,2,NA,180,33.69
191,1,191,283.5,165,0,84.1,156.823,54.708,NA,1,NA,90,-90
192,1,192,283,167,0,86.9,158.884,56.465,NA,2.062,NA,104.036,14.036
193,1,193,280.5,170,0,100.1,162.789,58.694,NA,3.905,NA,129.806,25.769
194,1,194,280,172.5,0,97.1,165.339,61.012,NA,2.55,NA,101.31,-28.496
195,1,195,280,175.5,0,106.9,168.339,63.941,NA,3,NA,90,-11.31
196,1,196,279.5,178.5,0,118.1,171.38,66.778,NA,3.041,NA,99.462,9.462
197,1,197,279.5,180.5,0,143.2,173.38,68.74,NA,2,NA,90,-9.462
198,1,198,279.5,181.5,0,148.2,174.38,69.723,NA,1,NA,90,0
199,1,199,278.5,179.5,0,82.6,176.616,67.574,NA,2.236,NA,-116.565,153.435
200,1,200,278.5,179.5,0,70.6,176.616,67.574,NA,0,NA,0,116.565
201,1,201,280.5,179.5,0,113.6,178.616,67.958,NA,2,NA,0,0
202,1,202,281.5,179.5,0,124.6,179.616,68.171,NA,1,NA,0,0
